user_id,tweet_id,note_type,helpfulness_raw,helpfulness_score
Shuning Zhang,99,LLMnote,not helpful,0.0
Shuning Zhang,106,Community,not helpful,0.0
Shuning Zhang,106,LLMnote,not helpful,0.0
Shuning Zhang,107,Community,helpful,1.0
Shuning Zhang,107,LLMnote,not helpful,0.0
Shuning Zhang,112,Community,not helpful,0.0
Shuning Zhang,112,LLMnote,not helpful,0.0
Shuning Zhang,114,Community,not helpful,0.0
Shuning Zhang,114,LLMnote,not helpful,0.0
刘卓,12,Community,somewhat helpful,0.5
刘卓,12,LLMnote,helpful,1.0
刘卓,23,Community,not helpful,0.0
刘卓,23,LLMnote,helpful,1.0
刘卓,24,Community,somewhat helpful,0.5
刘卓,24,LLMnote,helpful,1.0
刘卓,28,Community,helpful,1.0
刘卓,28,LLMnote,helpful,1.0
刘卓,30,Community,somewhat helpful,0.5
刘卓,30,LLMnote,helpful,1.0
刘卓,35,Community,helpful,1.0
刘卓,35,LLMnote,somewhat helpful,0.5
刘卓,50,Community,somewhat helpful,0.5
刘卓,50,LLMnote,somewhat helpful,0.5
刘卓,52,Community,helpful,1.0
刘卓,52,LLMnote,somewhat helpful,0.5
刘卓,69,Community,somewhat helpful,0.5
刘卓,69,LLMnote,helpful,1.0
刘卓,70,Community,somewhat helpful,0.5
刘卓,70,LLMnote,helpful,1.0
刘卓,74,Community,helpful,1.0
刘卓,74,LLMnote,somewhat helpful,0.5
刘卓,77,Community,somewhat helpful,0.5
刘卓,77,LLMnote,helpful,1.0
刘卓,79,Community,somewhat helpful,0.5
刘卓,79,LLMnote,helpful,1.0
刘卓,81,Community,somewhat helpful,0.5
刘卓,81,LLMnote,helpful,1.0
刘卓,91,Community,helpful,1.0
刘卓,91,LLMnote,helpful,1.0
刘卓,93,Community,somewhat helpful,0.5
刘卓,93,LLMnote,helpful,1.0
刘卓,102,Community,somewhat helpful,0.5
刘卓,102,LLMnote,helpful,1.0
刘卓,107,Community,somewhat helpful,0.5
刘卓,107,LLMnote,helpful,1.0
刘卓,109,Community,helpful,1.0
刘卓,109,LLMnote,helpful,1.0
刘卓,112,Community,somewhat helpful,0.5
刘卓,112,LLMnote,helpful,1.0
董思婷,2,Community,helpful,1.0
董思婷,2,LLMnote,somewhat helpful,0.5
董思婷,3,Community,helpful,1.0
董思婷,3,LLMnote,somewhat helpful,0.5
董思婷,7,Community,helpful,1.0
董思婷,7,LLMnote,somewhat helpful,0.5
董思婷,16,Community,helpful,1.0
董思婷,16,LLMnote,helpful,1.0
董思婷,19,Community,helpful,1.0
董思婷,19,LLMnote,somewhat helpful,0.5
董思婷,24,Community,helpful,1.0
董思婷,24,LLMnote,somewhat helpful,0.5
董思婷,29,Community,helpful,1.0
董思婷,29,LLMnote,somewhat helpful,0.5
董思婷,30,Community,helpful,1.0
董思婷,30,LLMnote,somewhat helpful,0.5
董思婷,36,Community,helpful,1.0
董思婷,36,LLMnote,somewhat helpful,0.5
董思婷,46,Community,helpful,1.0
董思婷,46,LLMnote,somewhat helpful,0.5
董思婷,49,Community,helpful,1.0
董思婷,49,LLMnote,somewhat helpful,0.5
董思婷,57,Community,helpful,1.0
董思婷,57,LLMnote,somewhat helpful,0.5
董思婷,59,Community,helpful,1.0
董思婷,59,LLMnote,somewhat helpful,0.5
董思婷,60,Community,helpful,1.0
董思婷,60,LLMnote,somewhat helpful,0.5
董思婷,68,Community,somewhat helpful,0.5
董思婷,68,LLMnote,helpful,1.0
董思婷,74,Community,helpful,1.0
董思婷,74,LLMnote,somewhat helpful,0.5
董思婷,75,Community,not helpful,0.0
董思婷,75,LLMnote,helpful,1.0
董思婷,102,Community,somewhat helpful,0.5
董思婷,102,LLMnote,somewhat helpful,0.5
董思婷,109,Community,not helpful,0.0
董思婷,109,LLMnote,somewhat helpful,0.5
董思婷,124,Community,helpful,1.0
董思婷,124,LLMnote,helpful,1.0
008,19,Community,helpful,1.0
008,19,LLMnote,somewhat helpful,0.5
008,32,Community,helpful,1.0
008,32,LLMnote,somewhat helpful,0.5
008,35,Community,somewhat helpful,0.5
008,35,LLMnote,helpful,1.0
008,36,Community,helpful,1.0
008,36,LLMnote,somewhat helpful,0.5
008,52,Community,helpful,1.0
008,52,LLMnote,somewhat helpful,0.5
008,60,Community,helpful,1.0
008,60,LLMnote,somewhat helpful,0.5
008,79,Community,helpful,1.0
008,79,LLMnote,somewhat helpful,0.5
008,83,Community,helpful,1.0
008,83,LLMnote,somewhat helpful,0.5
008,85,Community,somewhat helpful,0.5
008,85,LLMnote,somewhat helpful,0.5
008,93,Community,helpful,1.0
008,93,LLMnote,not helpful,0.0
008,94,Community,helpful,1.0
008,94,LLMnote,somewhat helpful,0.5
008,98,Community,helpful,1.0
008,98,LLMnote,somewhat helpful,0.5
008,101,Community,helpful,1.0
008,101,LLMnote,somewhat helpful,0.5
008,102,Community,helpful,1.0
008,102,LLMnote,not helpful,0.0
008,107,Community,helpful,1.0
008,107,LLMnote,somewhat helpful,0.5
008,109,Community,helpful,1.0
008,109,LLMnote,somewhat helpful,0.5
008,112,Community,helpful,1.0
008,112,LLMnote,somewhat helpful,0.5
008,114,Community,helpful,1.0
008,114,LLMnote,somewhat helpful,0.5
008,123,Community,helpful,1.0
008,123,LLMnote,somewhat helpful,0.5
008,124,Community,helpful,1.0
008,124,LLMnote,not helpful,0.0
040,1,Community,not helpful,0.0
040,1,LLMnote,helpful,1.0
040,12,Community,somewhat helpful,0.5
040,12,LLMnote,somewhat helpful,0.5
040,32,Community,somewhat helpful,0.5
040,32,LLMnote,somewhat helpful,0.5
040,46,Community,somewhat helpful,0.5
040,46,LLMnote,not helpful,0.0
040,50,Community,helpful,1.0
040,50,LLMnote,somewhat helpful,0.5
040,57,Community,somewhat helpful,0.5
040,57,LLMnote,somewhat helpful,0.5
040,59,Community,somewhat helpful,0.5
040,59,LLMnote,somewhat helpful,0.5
040,65,Community,not helpful,0.0
040,65,LLMnote,helpful,1.0
040,70,Community,helpful,1.0
040,70,LLMnote,helpful,1.0
040,76,Community,somewhat helpful,0.5
040,76,LLMnote,not helpful,0.0
040,79,Community,somewhat helpful,0.5
040,79,LLMnote,helpful,1.0
040,82,Community,not helpful,0.0
040,82,LLMnote,helpful,1.0
040,83,Community,somewhat helpful,0.5
040,83,LLMnote,helpful,1.0
040,91,Community,not helpful,0.0
040,91,LLMnote,somewhat helpful,0.5
040,92,Community,somewhat helpful,0.5
040,92,LLMnote,somewhat helpful,0.5
040,102,Community,somewhat helpful,0.5
040,102,LLMnote,somewhat helpful,0.5
040,107,Community,somewhat helpful,0.5
040,107,LLMnote,not helpful,0.0
040,112,Community,not helpful,0.0
040,112,LLMnote,helpful,1.0
040,114,Community,helpful,1.0
040,114,LLMnote,somewhat helpful,0.5
040,124,Community,not helpful,0.0
040,124,LLMnote,helpful,1.0
